Pomeroy	1	87	42.6115696968884	-94.7911119461059	050	027	I 050-027
Pomeroy	1	88	42.6107485076432	-94.7831511497497	050	041	I 050-041
Pomeroy	1	89	42.6122013735556	-94.7776365280151	050	042	I 050-042
Pomeroy	1	90	42.6114749448357	-94.7706198692321	050	045	I 050-045
Pomeroy	1	91	42.61226454087	-94.7628092765808	050	047	I 050-047
Pomeroy	1	92	42.6127382936857	-94.7584962844848	050	048	I 050-048
Pomeroy	1	93	42.6122803326886	-94.7536253929138	050	250	I 050-250
Pomeroy	1	94	42.6117276166558	-94.7483682632446	050	251	I 050-251
Pomeroy	1	95	42.6155965258802	-94.7942018508911	050	009	I 050-009
Pomeroy	1	96	42.615549152935	-94.7890305519104	050	028	I 050-028
Pomeroy	1	97	42.6144437739837	-94.7735810279846	050	043	I 050-043
Pomeroy	1	98	42.6156754807087	-94.7696542739868	050	044	I 050-044
Pomeroy	1	99	42.619733624089	-94.7979569435119	050	006	I 050-006
Pomeroy	1	100	42.6186125292054	-94.7915196418762	050	010	I 050-010
Pomeroy	1	101	42.619038863441	-94.7871422767639	050	029	I 050-029
Pomeroy	1	102	42.6187862212834	-94.7774219512939	050	036	I 050-036
Pomeroy	1	103	42.6223073289371	-94.7775936126709	050	037	I 050-037
Pomeroy	1	104	42.6257177187011	-94.7831726074218	050	030	I 050-030
Pomeroy	1	105	42.6271544473445	-94.779245853424	050	031	I 050-031
Pomeroy	1	106	42.6299330811864	-94.7773575782775	050	032	I 050-032
Pomeroy	1	107	42.6056158295632	-94.7040367126464	050	258	I 050-258
Pomeroy	1	108	42.6077637093887	-94.7130060195922	050	256	I 050-256
Pomeroy	1	109	42.6075899865674	-94.7090363502502	050	257	I 050-257
Pomeroy	1	110	42.6120434549894	-94.7251725196838	050	253	I 050-253
Pomeroy	1	111	42.6122013735556	-94.7077488899231	050	241	I 050-241
Pomeroy	1	112	42.6116328648434	-94.7037148475647	050	242	I 050-242
Pomeroy	1	113	42.6133383754123	-94.6959257125854	050	243	I 050-243
Pomeroy	1	114	42.6125330012413	-94.6897029876709	050	244	I 050-244
Pomeroy	1	115	42.6105116241181	-94.6860551834106	050	245	I 050-245
Pomeroy	1	116	42.6125487929918	-94.6798539161682	050	246	I 050-246
Pomeroy	1	117	42.6154109816391	-94.7151075303554	050	240	I 050-240
Pomeroy	1	118	42.615943926377	-94.7041010856628	050	232	I 050-232
Pomeroy	1	119	42.6160702533499	-94.692063331604	050	233	I 050-233
Pomeroy	1	120	42.6148701367607	-94.6846389770507	050	234	I 050-234
Pomeroy	1	121	42.6191178139051	-94.7154092788696	050	231	I 050-231
Pomeroy	1	122	42.6214231233171	-94.6959042549133	050	224	I 050-224
Pomeroy	1	123	42.6204283769849	-94.6897888183593	050	235	I 050-235
Pomeroy	1	124	42.6224967999362	-94.7218251228332	050	230	I 050-230
Pomeroy	1	125	42.6239967583282	-94.7136068344116	050	220	I 050-220
Pomeroy	1	126	42.6248809273978	-94.7098302841186	050	221	I 050-221
Pomeroy	1	127	42.6231757329483	-94.70468044281	050	222	I 050-222
Pomeroy	1	128	42.6232073110477	-94.6994447708129	050	223	I 050-223
Pomeroy	1	129	42.6227967945057	-94.6919989585876	050	225	I 050-225
Pomeroy	1	130	42.6262387340192	-94.690990447998	050	226	I 050-226
Pomeroy	1	131	42.6258598142203	-94.6864414215087	050	227	I 050-227
Pomeroy	1	132	42.6302961889451	-94.6903896331787	050	228	I 050-228
Pomeroy	3	133	42.5711606696471	-94.7871208190918	050	110	I 050-110
Pomeroy	3	134	42.5759959672062	-94.7933435440063	050	104	I 050-104
Pomeroy	3	135	42.5791560898239	-94.7488403320312	050	151	I 050-151
Pomeroy	3	136	42.5770546261215	-94.7980642318725	050	103	I 050-103
Pomeroy	3	137	42.5770862276039	-94.8019051551818	050	102	I 050-102
Pomeroy	3	138	42.5771336297975	-94.8054885864257	050	101	I 050-101
Pomeroy	3	139	42.5773706402249	-94.8091578483581	050	100	I 050-100
Pomeroy	3	140	42.6073057118146	-94.7880864143371	050	040	I 050-040
Pomeroy	3	141	42.6053947200828	-94.7981286048889	050	025	I 050-025
Pomeroy	3	142	42.6126119599539	-94.7987508773803	050	008	I 050-008
Pomeroy	3	143	42.6098167605806	-94.809672832489	050	021	I 050-021
Pomeroy	3	144	42.6098641378863	-94.8142647743225	050	020	I 050-020
Pomeroy	3	145	42.614222695839	-94.8225474357605	050	002	I 050-002
Pomeroy	3	146	42.6145543127617	-94.8264098167419	050	001	I 050-001
Pomeroy	3	147	42.6145858952337	-94.8302292823791	050	000	I 050-000
Pomeroy	3	148	42.6186441096193	-94.8023128509521	050	005	I 050-005
Pomeroy	3	149	42.6187230605838	-94.8065185546875	050	004	I 050-004
Pomeroy	3	150	42.6188020114483	-94.8106598854065	050	003	I 050-003
Pomeroy	3	151	42.6225915352196	-94.8176765441894	050	013	I 050-013
Pomeroy	3	152	42.6270912951339	-94.8045659065246	050	015	I 050-015
Pomeroy	3	153	42.6269492024256	-94.8139643669128	050	014	I 050-014
Pomeroy	3	154	42.6307855917032	-94.81778383255	050	012	I 050-012
Pomeroy	3	155	42.6308329530562	-94.8212599754333	050	011	I 050-011
Pomeroy	3	162	42.6393574095236	-94.7434329986572	050	200	I 050-200
Pomeroy	3	163	42.6394205492889	-94.734935760498	050	201	I 050-201
Pomeroy	3	164	42.6289384708257	-94.7446775436401	050	202	I 050-202
Pomeroy	3	165	42.6289700460021	-94.7412014007568	050	203	I 050-203
Pomeroy	3	166	42.6207757505258	-94.7543120384216	050	210	I 050-210
Pomeroy	3	167	42.6207757505258	-94.7501707077026	050	211	I 050-211
Pomeroy	3	168	42.6207599608615	-94.7465014457702	050	212	I 050-212
Pomeroy	3	169	42.6207599608615	-94.7428750991821	050	213	I 050-213
Pomeroy	3	170	42.6232073110477	-94.7347640991211	050	214	I 050-214
Pomeroy	3	172	42.5685690486827	-94.7740316390991	050	113	I 050-113
Pomeroy	3	173	42.5679527327272	-94.7705769538879	050	114	I 050-114
Pomeroy	3a	201	42.6139068685567	-94.7390985488891	050	252	I 050-252
Pomeroy	3a	203	42.6298857191487	-94.7349786758422	050	204	I 050-204
Pomeroy	3a	204	42.6299172938445	-94.7312879562378	050	205	I 050-205
Pomeroy	3a	210	42.5937379807123	-94.7509431838989	050	305	I 050-305
Pomeroy	3a	211	42.5937379807123	-94.7474026679992	050	306	I 050-306
Pomeroy	4	S1	42.5639544326201	-94.7945237159729	050	120	I 050-120
Pomeroy	4	S10	42.5509937540299	-94.7644400596618	050	133	I 050-133
Pomeroy	4	S11	42.550946331971	-94.7689461708068	050	132	I 050-132
Pomeroy	4	S12	42.5509305246099	-94.7739887237548	050	131	I 050-131
Pomeroy	4	S13	42.5478322045646	-94.778516292572	050	130	I 050-130
Pomeroy	4	S2	42.5640334528909	-94.7901892662048	050	121	I 050-121
Pomeroy	4	S3	42.5641756891262	-94.7858333587646	050	122	I 050-122
Pomeroy	4	S4	42.5609199785049	-94.7692251205444	050	123	I 050-123
Pomeroy	4	S5	42.5618208474737	-94.7651052474975	050	124	I 050-124
Pomeroy	4	S6	42.5582489045817	-94.7546124458313	050	135	I 050-135
Pomeroy	4	S7	42.5582014880353	-94.7502565383911	050	136	I 050-136
Pomeroy	4	S8	42.5581856825119	-94.7457718849182	050	137	I 050-137
Pomeroy	4	S9	42.552052837293	-94.7602772712707	050	134	I 050-134
